Key,Source,Context,Changes,English,French,German,Klingon,Spanish
quest_BasicSurvival1_description_button_console,,Quest Info,KeyCon KgNone,"Craft a Stone Axe to help you defend yourself and gather crafting ingredients. Gather ingredients by Attacking {0} grass, stone, or wood objects. You can also gather small stones by looking at them and using Pickup {1}. \n\nOnce you have the ingredients, access the Inventory {2} and Select {3} Stone Axe in the Basics category of the Crafting window. Craft {4} a Stone Axe.","Fabriquez une hache de pierre pour vous défendre et collecter des composants. Collectez des composants en détruisant {0} de l'herbe, des pierres et des objets en bois. Vous pouvez également ramasser de petites pierres en les regardant et en utilisant l'action de ramasser {1}. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire {2} et sélectionnez {3} la hache de pierre dans la catégorie de base de la fenêtre de fabrication. Fabriquez {4} une hache de pierre.","Fertige eine Steinaxt, um dich besser zu verteidigen, und sammle Fertigungszutaten dafür. Sammle Zutaten, indem du Gras, Steine oder Holzobjekte angreifst {0}. Du kannst auch kleine Steine sammeln, indem du sie ansiehst und die Aufheben-Aktion {1} verwendest. \n\nWenn du die Zutaten hast, gehe zum Inventar {2} und wähle {3} im Fertigungs-Fenster in der Kategorie „Grundlagen“ die Steinaxt aus. Fertige {4} eine Steinaxt.",,"Fabrica un hacha de piedra para ayudarte a defenderte y reunir ingredientes para fabricar. Ataca {0} la hierba, piedras u objetos de madera para reunir ingredientes. También puedes reunir piedras pequeñas si las miras y usas Recoger {1}. \n\nUna vez que tengas los ingredientes, accede al Inventario {2} y selecciona {3} el Hacha de piedra en la categoría Básico de la ventana de Fabricación. Fabrica {4} un hacha de piedra."
quest_BasicSurvival2_description_console,,Quest Info,KeyCon KgNone,"Craft plant fiber clothing to protect you from damage and keep you warm in cold weather. Gather plant fibers by attacking grass and small plants. \n\nOnce you have the ingredients, access the Inventory and locate the Clothing category of the Crafting window. Craft plant fiber clothing.","Fabriquez un vêtement en fibres végétales pour vous protéger et vous tenir chaud lorsque les températures baissent. Collectez des fibres végétales en détruisant de l'herbe et de petites plantes. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire et cherchez la catégorie des vêtements de la fenêtre de fabrication. Fabriquez un vêtement en fibres végétales.","Fertige Kleidung aus Pflanzenfasern, um dich vor Schaden zu schützen und dich bei kaltem Wetter warm zu halten. Sammle Pflanzenfasern, indem du Gras und kleinere Pflanzen angreifst. \n\nWenn du die Zutaten hast, öffne dein Inventar und wähle im Fertigungs-Fenster die Kategorie „Kleidung“ aus. Fertige Kleidung aus Pflanzenfasern.",,"Fabrica ropa de fibra vegetal para protegerte de daño y mantenerte en calor cuando haga frío. Ataca a la hierba o a las plantas pequeñas para recoger fibra vegetal. \n\nUna vez que tengas los ingredientes, accede al Inventario y localiza la ropa en la ventana de Fabricación. Fabrica ropa de fibra vegetal."
quest_BasicSurvival2_description_button_console,,Quest Info,KeyCon KgNone,"Craft plant fiber clothing to protect you from damage and keep you warm in cold weather. Gather ingredients by Attacking {0} grass and small plants. \n\nOnce you have the ingredients, access the Inventory {1} and Select {2} the Clothing category of the Crafting window. Select {3} and Craft {4} the plant fiber clothing.","Fabriquez un vêtement en fibres végétales pour vous protéger et vous tenir chaud lorsque les températures baissent. Collectez les composants en détruisant {0} de l'herbe et de petites plantes. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire {1} et sélectionnez {2} la catégorie des vêtements de la fenêtre de fabrication. Sélectionnez {3} et fabriquez {4} le vêtement en fibres végétales.","Fertige Kleidung aus Pflanzenfasern, um dich vor Schaden zu schützen und dich bei kaltem Wetter warm zu halten. Sammle Zutaten, indem du Gras und kleinere Pflanzen angreifst {0}. \n\nWenn du die Zutaten hast, gehe zum Inventar {1} und wähle {2} im Fertigungs-Fenster die Kategorie „Kleidung“ aus. Wähle {3} die Kleidung aus Pflanzenfasern aus und fertige {4} sie.",,"Fabrica ropa de fibra vegetal para protegerte de daño y mantenerte en calor cuando haga frío. Ataca {0} la hierba o las plantas pequeñas para reunir ingredientes. \n\nUna vez que tengas los ingredientes, accede al Inventario {1} y selecciona {2} la ropa en la ventana de Fabricación. Selecciona {3} y fabrica {4} ropa de fibra vegetal."
quest_BasicSurvival3_description_console,,Quest Info,KeyCon KgNone,"To wear your plant fiber clothing, access the Inventory and select an article of clothing, then select Wear in the Action window. \n\nOnce dressed, access the Character menu to see the insulation and defense your worn clothing provides in the top left of the Character window.","Pour porter votre vêtement en fibres végétales, rendez-vous dans l'inventaire, sélectionnez le vêtement, puis sélectionnez l'action de porter dans la fenêtre des actions. \n\nUne fois le vêtement porté, accédez au menu du personnage pour consulter son isolation et sa défense, en haut à gauche de la fenêtre du personnage.","Um deine Kleidung aus Pflanzenfasern zu tragen, öffne dein Inventar und wähle ein Kleidungsstück aus. Dann wähle im Aktions-Fenster „Tragen“ aus. \n\nWenn du Kleidung trägst, öffne das Charakter-Menü, um oben links zu sehen, wie viel Wärmedämmung und Verteidigung sie bietet.",,"Para ponerte la ropa de fibra vegetal, accede al Inventario y selecciona la prenda. Entonces, selecciona Vestir en la ventana de Acción. \n\nUna vez vestido, accede al menú del Personaje para ver el aislamiento y la defensa que aporta la ropa que te has puesto en la esquina superior izquierda de la ventana del Personaje."
quest_BasicSurvival3_description_button_console,,Quest Info,KeyCon KgNone,"To put on your plant fiber clothing, access the Inventory {0}, Select {1} an article of clothing and Wear {2} it. \n\nAccess the Character menu {3} to see the insulation and defense your worn clothing provides in the top left of the Character window.","Pour porter votre vêtement en fibres végétales, rendez-vous dans l'inventaire {0}, sélectionnez {1} un vêtement, puis portez-le {2}. \n\nUne fois le vêtement porté, accédez au menu du personnage {3} pour consulter son isolation et sa défense, en haut à gauche de la fenêtre du personnage.","Um deine Kleidung aus Pflanzenfasern anzuziehen, gehe zum Inventar {0}, wähle {1} ein Kleidungsstück aus und trage {2} es. \n\nÖffne das Charakter-Menü {3}, um oben links zu sehen, wie viel Wärmedämmung und Verteidigung deine Kleidung bietet.",,"Para ponerte la ropa de fibra vegetal, accede al Inventario {0}, selecciona {1} una prenda y póntela {2}. \n\nAccede al menú del Personaje {3} para ver el aislamiento y la defensa que aporta la ropa que te has puesto en la esquina superior izquierda de la ventana del Personaje."
quest_BasicSurvival4_description_console,,Quest Info,KeyCon KgNone,"Gather wood by attacking trees or bushes. \n\nOnce you have the ingredients, access the Inventory and locate Wooden Club in the Basics category of the Crafting window. Craft a Wooden Club.","Collectez du bois en détruisant des arbres et des buissons. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire et cherchez la massue en bois dans la catégorie de base de la fenêtre de fabrication. Fabriquez une massue en bois.","Sammle Holz, indem du Bäume und Büsche angreifst. \n\nWenn du die Zutaten hast, öffne dein Inventar und wähle im Fertigungs-Fenster in der Kategorie „Grundlagen“ den Holzknüppel aus. Fertige einen Holzknüppel.",,"Ataca árboles y arbustos para reunir madera. \n\nUna vez que tengas los ingredientes, accede al Inventario y localiza el Garrote de madera en la categoría Básico de la ventana de Fabricación. Fabrica un garrote de madera."
quest_BasicSurvival4_description_button_console,,Quest Info,KeyCon KgNone,"Gather wood by Attacking {0} trees or bushes. \n\nOnce you have the ingredients, access the Inventory {1} and Select {2} Wooden Club in the Basics category of the Crafting window. Craft {3} a Wooden Club.","Collectez du bois en détruisant {0} des arbres et des buissons. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire {1} et sélectionnez {2} la massue en bois dans la catégorie de base de la fenêtre de fabrication. Fabriquez {3} une massue en bois.","Sammle Holz, indem du Bäume und Büsche angreifst {0}. \n\nWenn du die Zutaten hast, öffne dein Inventar {1} und wähle {2} in der Kategorie „Grundlagen“ im Fertigungs-Fenster den Holzknüppel aus. Fertige {3} einen Holzknüppel.",,"Ataca {0} árboles y arbustos para reunir madera. \n\nUna vez que tengas los ingredientes, accede al Inventario {1} y selecciona {2} el Garrote de madera en la categoría Básico de la ventana de Fabricación. Fabrica {3} un garrote de madera."
quest_BasicSurvival5_description_console,,Quest Info,KeyCon KgNone,"Now that you have a melee weapon, you could use a ranged weapon. Gather wood, stone, plant fibers and feathers found in bird nests on the ground. \n\nOnce you have the ingredients, access the Basics category of the Crafting window. Craft a Wooden Bow and Arrows.","Maintenant que vous disposez d'une arme de mêlée, une arme de jet pourrait s'avérer utile. Collectez du bois, de la pierre, des fibres végétales et des plumes trouvées dans les nids d'oiseau au sol. \n\nUne fois les composants acquis, accédez à la catégorie de base de la fenêtre de fabrication. Fabriquez un arc en bois et des flèches.","Jetzt da du eine Nahkampfwaffe hast, kannst du auch eine Fernkampfwaffe gebrauchen. Sammle Holz, Steine, Pflanzenfasern und Federn aus Vogelnestern auf dem Boden. \n\nWenn du die Zutaten hast, wähle die Kategorie „Grundlagen“ im Fertigungs-Fenster. Fertige einen Holzbogen und Pfeile.",,"Ahora que tienes un arma cuerpo a cuerpo, no estaría mal un arma a distancia. Reúne madera, piedra, fibra vegetal y plumas que puedes encontrar por el suelo, en nidos de pájaros. \n\nUna vez que tengas los ingredientes, accede a la categoría Básico de la ventana de Fabricación. Fabrica un arco de madera y flechas."
quest_BasicSurvival5_description_button_console,,Quest Info,KeyCon KgNone,"Now that you have a melee weapon, you could use a ranged weapon. Gather wood, stone, plant fibers and feathers found in bird nests on the ground. \n\nOnce you have the ingredients, access the Basics category of the Crafting window. Select {0} and Craft {1} a Wooden Bow and Arrows.","Maintenant que vous disposez d'une arme de mêlée, une arme de jet pourrait s'avérer utile. Collectez du bois, de la pierre, des fibres végétales et des plumes trouvées dans les nids d'oiseau au sol. \n\nUne fois les composants acquis, accédez à la catégorie de base de la fenêtre de fabrication. Sélectionnez {0} et fabriquez {1} un arc en bois et des flèches.","Jetzt da du eine Nahkampfwaffe hast, kannst du auch eine Fernkampfwaffe gebrauchen. Sammle Holz, Steine, Pflanzenfasern und Federn aus Vogelnestern auf dem Boden. \n\nWenn du die Zutaten hast, wähle die Kategorie „Grundlagen“ im Fertigungs-Fenster. Wähle {0} einen Holzbogen und dann Pfeile aus und fertige {1} beides.",,"Ahora que tienes un arma cuerpo a cuerpo, no estaría mal un arma a distancia. Reúne madera, piedra, fibra vegetal y plumas que puedes encontrar por el suelo, en nidos de pájaros. \n\nUna vez que tengas los ingredientes, accede a la categoría Básico de la ventana de Fabricación. Selecciona {0} y fabrica {1} un arco de madera y flechas."
quest_BasicSurvival6_description_console,,Quest Info,KeyCon KgNone,Gather wood and Craft Wooden Frames from the Basics category of the Crafting window. \n\nPlace Wooden Frames in the world by equipping them and using the secondary action. Upgrade them with a Stone Axe using the secondary action while you have extra wood in your Inventory.,"Collectez du bois et fabriquez des structures en bois dans la catégorie de base de la fenêtre de fabrication. \n\nÉquipez les structures en bois, puis placez-les à l'aide de l'action secondaire. Grâce au bois supplémentaire dans votre inventaire, vous pouvez les améliorer avec une hache de pierre, à l'aide de l'action secondaire.","Sammle Holz und fertige über die Kategorie „Grundlagen“ im Fertigungs-Fenster Holzrahmen. \n\nPlatziere Holzrahmen in der Welt, indem du sie ausrüstest und die sekundäre Aktion verwendest. Werte sie mit einer Steinaxt und der sekundären Aktion auf, während du über zusätzliches Holz im Inventar verfügst.",,Reúne madera y fabrica estructuras de madera desde la categoría Básico de la ventana de Fabricación. \n\nEquipa las estructuras de madera y usa el botón de acción secundaria para colocarlas en el mundo. Mejóralas usando la acción secundaria con un hacha de piedra si tienes madera extra en tu inventario.
quest_BasicSurvival6_description_button_console,,Quest Info,KeyCon KgNone,"Gather wood and Craft {0} Wooden Frames from the Basics category of the Crafting window. \n\nFrom your Inventory, Select {1} and Equip {2} the Wooden Frames. Place Wooden Frames in the world with {3}. With extra wood in your inventory you can use {4} with a Stone Axe to upgrade the Wooden Frames.","Collectez du bois et fabriquez {0} des structures en bois dans la catégorie de base de la fenêtre de fabrication. \n\nDans votre inventaire, sélectionnez {1} et équipez {2} les structures en bois. Placez les structures en bois avec {3}. Grâce au bois supplémentaire dans votre inventaire, utilisez {4} avec la hache de pierre pour améliorer les structures en bois.","Sammle Holz und fertige {0} über die Kategorie „Grundlagen“ im Fertigungs-Fenster Holzrahmen. \n\nWähle {1} in deinem Inventar die Holzrahmen aus und rüste {2} sie aus. Platziere mit {3} Holzrahmen in der Welt. Verfügst du über zusätzliches Holz im Inventar, kannst du Holzrahmen mit einer Steinaxt und {4} aufwerten.",,"Reúne madera y fabrica {0} estructuras de madera desde la categoría Básico de la ventana de Fabricación. \n\n Desde tu Inventario, selecciona {1} y equipa {2} las estructuras de madera. Coloca estructuras de madera en el mundo con {3}. Puedes usar {4} la madera extra de tu inventario para mejorar las estructuras de madera con un Hacha de piedra."
quest_BasicSurvival7_description_console,,Quest Info,KeyCon KgNone,"Gather plant fibers and Craft a Bedroll from the Basics category of the Crafting window. \n\nPlace the Bedroll in the world by equipping it and using the secondary action. Once placed a Bed Icon will appear on your Compass, and in your Map menu. This will lead you back to your home and will act as a respawn point if you die.","Collectez des fibres végétales et fabriquez un sac de couchage dans la catégorie de base de la fenêtre de fabrication. \n\nÉquipez le sac de couchage, puis placez-le à l'aide de l'action secondaire. Une fois placé, une icône de lit s'affichera sur votre boussole et dans le menu de la carte. Cette icône vous aidera à retrouver votre foyer et servira de point de réapparition si vous veniez à mourir.","Sammle Pflanzenfasern und fertige über die Kategorie „Grundlagen“ im Fertigungs-Fenster einen Schlafsack. \n\nPlatziere den Schlafsack in der Welt, indem du ihn ausrüstest und die sekundäre Aktion verwendest. Wenn er platziert ist, erscheint ein Bett-Symbol auf deinem Kompass und in deinem Karten-Menü. Dies wird dich zurück nach Hause führen, und außerdem wirst du hier wiedererscheinen, falls du stirbst.",,"Reúne fibra vegetal y fabrica un saco de dormir desde la categoría Básico de la ventana de Fabricación. \n\nPara poner el saco de dormir en el mundo, equípalo y usa la acción secundaria. Una vez puesto, verás un icono de una cama en la brújula y en el mapa. Esto te guiará de nuevo a tu casa y será un punto de reaparición si mueres."
quest_BasicSurvival7_description_button_console,,Quest Info,KeyCon KgNone,"Gather plant fibers and Craft {0} a Bedroll from the Basics category of the Crafting window. Select {1} and Equip {2} the Bedroll. \n\nPlace the Bedroll in the world with {3}. Once placed a Bed Icon will appear on your Compass, and in your Map menu. This will lead you back to your home and will act as a respawn point if you die.","Collectez des fibres végétales et fabriquez {0} un sac de couchage dans la catégorie de base de la fenêtre de fabrication. Sélectionnez {1} et équipez {2} le sac de couchage. \n\nPlacez le sac de couchage avec {3}. Une fois placé, une icône de lit s'affichera sur votre boussole et dans le menu de la carte. Cette icône vous aidera à retrouver votre foyer et servira de point de réapparition si vous veniez à mourir.","Sammle Pflanzenfasern und fertige {0} über die Kategorie „Grundlagen“ im Fertigungs-Fenster einen Schlafsack. Wähle {1} den Schlafsack aus und rüste {2} ihn aus. \n\nPlatziere den Schlafsack mit {3} in der Welt. Wenn er platziert ist, erscheint ein Bett-Symbol auf deinem Kompass und in deinem Karten-Menü. Dies wird dich zurück nach Hause führen, und außerdem wirst du hier wiedererscheinen, falls du stirbst.",,"Reúne fibra vegetal y fabrica {0} un saco de dormir desde la categoría Básico de la ventana de Fabricación. Selecciona {1} y equipa {2} el saco de dormir. \n\nColoca el saco de dormir en el mundo con {3}. Una vez puesto, verás un icono de una cama en la brújula y en el mapa. Esto te guiará de nuevo a tu casa y será un punto de reaparición si mueres."
quest_BasicSurvival8_description_console,,Quest Info,KeyCon KgNone,Gather small stones and Craft a Campfire from the Basics category of the Crafting window. Equip the Campfire and place it in the world using the secondary action. \n\nOnce placed you can use the campfire to warm yourself or cook.,"Collectez de petites pierres et fabriquez un feu de camp dans la catégorie de base de la fenêtre de fabrication. Équipez le feu de camp, puis placez-le à l'aide de l'action secondaire. \n\nUne fois placé, vous pouvez l'utiliser pour vous réchauffer ou cuisiner.","Sammle kleine Steine und fertige über die Kategorie „Grundlagen“ im Fertigungs-Fenster ein Lagerfeuer. Rüste das Lagerfeuer aus und platziere es mit der sekundären Aktion in der Welt. \n\nWenn es platziert ist, kannst du das Lagerfeuer verwenden, um dich warm zu halten oder um zu kochen.",,"Reúne piedras pequeñas y fabrica una fogata desde la categoría Básico de la ventana de Fabricación. Para poner la fogata en el mundo, equípala y usa la acción secundaria. \n\nUna vez puesta, podrás usar la fogata para cocinar o para entrar en calor."
quest_BasicSurvival8_description_button_console,,Quest Info,KeyCon KgNone,"Gather small stones and Craft {0} a Campfire from the Basics category of the Crafting window. Select {1} and Equip {2} the Campfire, then place it in the world with {3}. \n\nOnce placed you can use the campfire to warm yourself or cook.","Collectez de petites pierres et fabriquez {0} un feu de camp dans la catégorie de base de la fenêtre de fabrication. Sélectionnez {1} et équipez {2} le feu de camp, puis placez-le avec {3}. \n\nUne fois placé, vous pouvez l'utiliser pour vous réchauffer ou cuisiner.","Sammle kleine Steine und fertige {0} über die Kategorie „Grundlagen“ im Fertigungs-Fenster ein Lagerfeuer. Wähle {1} das Lagerfeuer aus und rüste {2} es aus, dann platziere es mit {3} in der Welt. \n\nWenn es platziert ist, kannst du das Lagerfeuer verwenden, um dich warm zu halten oder um zu kochen.",,"Reúne piedras pequeñas y fabrica {0} una fogata desde la categoría Básico de la ventana de Fabricación. Selecciona {1} y equipa {2} la fogata, y usa {3} para ponerla en el mundo. \n\nUna vez puesta, podrás usar la fogata para cocinar o para entrar en calor."


requirementGroupBow,,Requirement Group,,Holding Bow,,
requirementGroupCrossbow,,Requirement Group,,Holding Crossbow,,
requirementGroupBowCrossbow,,Requirement Group,,Holding Bow or Crossbow,,
requirementGroupBruiser,,Requirement Group,,Holding Club,,
requirementGroupHandgun,,Requirement Group,,Holding Pistol or Magnum,,
requirementGroupRifle,,Requirement Group,,Holding Bolt Rifle or Hunting Rifle,,
requirementGroupAssault,,Requirement Group,,Holding SMG or Assault Rifle,,

quest_BasicSurvivalVM1,,Quest Info,,Basic Survival 1/3,,
quest_BasicSurvivalVM2,,Quest Info,,Basic Survival 2/3,,
quest_BasicSurvivalVM3,,Quest Info,,Basic Survival 3/3,,

quest_BasicSurvivalVME1,,Quest Info,,Basic Survival 1/6,,
quest_BasicSurvivalVME2,,Quest Info,,Basic Survival 2/6,,
quest_BasicSurvivalVME3,,Quest Info,,Basic Survival 3/6,,
quest_BasicSurvivalVME4,,Quest Info,,Basic Survival 4/6,,
quest_BasicSurvivalVME5,,Quest Info,,Basic Survival 5/6,,
quest_BasicSurvivalVME6,,Quest Info,,Basic Survival 6/6,,

questItemTip,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,"Items flagged as quest items are unique items which serve no purpose other than to be used in a quest that can be found through looting.",,,,
questItemTip_title,,Popup Tip,KeyTrunk FrNone GrNone KgNone SpNone,Quest Items,,,,
