"Key","Source","Context","Changes","English"
"concretePlate","blocks","Block","KgNone","БЕТОН (ПЛИТА)"
"concretePlateOffset","blocks","Block","New","Бетон (плита/смещение)"
"concretePole","blocks","Block","KgNone","БЕТОН (СТОЛБ)"
"concretePoleSCTR","blocks","Block","New","Бетон (столб/центр)"
"concretePyramid","blocks","Block","KgNone","БЕТОН (ПИРАМИДА)"
"concretePyramid1m","blocks","Block","New","Бетон (пирамида 1 м)"
"concreteQuarter","blocks","Block","KgNone","БЕТОН (1/4 БЛОКА)"
"concreteQuarterCNR","blocks","Block","New","Бетон (1/4 угла)"
"concreteQuarterCNR3Way","blocks","Block","New","Бетон (1/4 угла/3 направления)"
"concreteQuarterSCtr","blocks","Block","New","Бетон (1/4 размера/центр)"
"concreteQuarterTeeSCtr","blocks","Block","New","Бетон (1/4 размера/центр/Т)"
"concreteRamp","blocks","Block","KgNone","БЕТОН (РАМПА)"
"concreteStairs25","blocks","Block","KgNone","БЕТОННЫЕ СТУПЕНЬКИ"
"concreteStairs25CornerCNR","blocks","Block","New","БЕТОН (СТУПЕНЬКИ/УГОЛ)"
"concreteStairs50","blocks","Block","KgNone","БЕТОННЫЕ СТУПЕНЬКИ 50"
"concreteStairsFilledRailingLeft","blocks","Block","New","Бетонные ступеньки (перила слева)"
"concreteStairsFilledRailingRight","blocks","Block","New","Бетонные ступеньки (перила справа)"
"concreteSupport","blocks","Block","KgNone","БЕТОННАЯ ОПОРА"
"concreteTubeCenter","blocks","Block","New","Бетонная труба (3 м/центр)"
"concreteTubeCorner","blocks","Block","New","Бетонная труба (3 м/угол)"
"concreteTunnelCenter","blocks","Block","New","Бетонный туннель (3 м/центр)"
"concreteTunnelCorner","blocks","Block","New","Бетонный туннель (3 м/угол)"
"concreteWedge","blocks","Block","KgNone","БЕТОН (КЛИН)"
"concreteWedgeCNRInsideBottom","blocks","Block","New","БЕТОН (КЛИН/ВНУТР. УГОЛ/НИЗ)"
"concreteWedgeCNRInsideSteepBase","blocks","Block","New","Бетон (клин/отвес/внутр. угол/основа)"
"concreteWedgeCNRInsideSteepTop","blocks","Block","New","Бетон (клин/отвес/внутр. угол/верх)"
"concreteWedgeCNRInsideTop","blocks","Block","New","БЕТОН (КЛИН/ВНУТР. УГОЛ/ВЕРХ)"
"concreteWedgeCNRSteepBase","blocks","Block","New","Бетон (клин/отвес/угол/основа)"
"concreteWedgeCNRSteepTop","blocks","Block","New","Бетон (клин/отвес/угол/верх)"
"concreteWedgeIncline","blocks","Block","New","БЕТОН (КЛИН/НАКЛОН)"
"concreteWedgeStairs","blocks","Block","New","БЕТОН (КЛИН/СТУПЕНЬКИ)"
"concreteWedgeTip","blocks","Block","KgNone","БЕТОН (КЛИН/КОНЧИК)"
"concreteWedgeTipCNRFullBottom","blocks","Block","New","БЕТОН (КЛИН/ПОЛНЫЙ УГОЛ/НИЗ)"
"concreteWedgeTipCNRFullTop","blocks","Block","New","БЕТОН (КЛИН/ПОЛНЫЙ УГОЛ/ВЕРХ)"
"concreteWedgeTipStairs","blocks","Block","New","БЕТОН (КЛИН/КОНЧИК/СТУПЕНЬКИ)"
"conduit01","blocks","Block","KgNone","ТРУБОПРОВОД"
"conduit01Corner","blocks","Block","KgNone","ТРУБОПРОВОД (УГОЛ)"
"conduit01Curve","blocks","Block","KgNone","ТРУБОПРОВОД (ИЗГИБ)"
"conduit01End","blocks","Block","KgNone","ТРУБОПРОВОД (КОНЕЦ)"
"controlPanelBase01","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ОСНОВАНИЕ 1)"
"controlPanelBase02","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ОСНОВАНИЕ 2)"
"controlPanelBase03","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ОСНОВАНИЕ 3)"
"controlPanelBase04","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ОСНОВАНИЕ 4)"
"controlPanelBase05","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ОСНОВАНИЕ 5)"
"controlPanelBase06","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ОСНОВАНИЕ 6)"
"controlPanelBase07","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ОСНОВАНИЕ 7)"
"controlPanelBase08","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ОСНОВАНИЕ 8)"
"controlPanelCorner","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (УГОЛ)"
"controlPanelTop01","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ВЕРХ 1)"
"controlPanelTop02","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ВЕРХ 2)"
"controlPanelTop03","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ВЕРХ 3)"
"controlPanelTop04","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ВЕРХ 4)"
"controlPanelTop05","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ВЕРХ 5)"
"controlPanelTop06","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ВЕРХ 6)"
"controlPanelTop07","blocks","Block","KgNone","ПАНЕЛЬ УПРАВЛЕНИЯ (ВЕРХ 7)"
"corrugatedMetalBlock","blocks","Block","KgNone","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (БЛОК)"
"corrugatedMetalCNRFull","blocks","Block","KgNone","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (ПОЛНЫЙ УГОЛ)"
"corrugatedMetalCNRInside","blocks","Block","KgNone","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (ВНУТР. УГОЛ)"
"corrugatedMetalCNRRamp","blocks","Block","KgNone","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (РАМПА/УГОЛ)"
"corrugatedMetalCNRRound","blocks","Block","New","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (КРУГЛЫЙ УГОЛ)"
"corrugatedMetalCNRRoundTop","blocks","Block","New","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (КРУГЛЫЙ УГОЛ/ВЕРХ)"
"corrugatedMetalCTRPlate","blocks","Block","GrChanged","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (ПЛИТА/ЦЕНТР)"
"corrugatedMetalCTRQuarter","blocks","Block","New","Металл. профнастил (1/4 блока/центр)"
"corrugatedMetalGable","blocks","Block","KgNone","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (ЩИПЕЦ)"
"corrugatedMetalPillar0.025","blocks","Block","New","Металл. профнастил (колонна 2.5 см)"
"corrugatedMetalPillar0.025CTR","blocks","Block","New","Металл. профнастил (колонна 2.5 см/центр)"
"corrugatedMetalPillar0.025SCTR","blocks","Block","New","Металл. профнастил (колонна 2.5 см/центр 2)"
"corrugatedMetalPillar0.05","blocks","Block","New","Металл. профнастил (колонна 5 см)"
"corrugatedMetalPillar0.05CTR","blocks","Block","New","Металл. профнастил (колонна 5 см/центр)"
"corrugatedMetalPillar0.05SCTR","blocks","Block","New","Металл. профнастил (колонна 5 см/центр 2)"
"corrugatedMetalPillar100","blocks","Block","KgNone","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (КОЛОННА 100)"
"corrugatedMetalPillar50","blocks","Block","KgNone","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (КОЛОННА 50)"
"corrugatedMetalPlate","blocks","Block","New","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (ПЛИТА)"
"corrugatedMetalPlateOffset","blocks","Block","New","Металл. профнастил (плита/смещение)"
"corrugatedMetalPole","blocks","Block","KeyChanged","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (СТОЛБ)"
"corrugatedMetalPoleSCTR","blocks","Block","New","Металл. профнастил (столб/центр)"
"corrugatedMetalRamp","blocks","Block","KgNone","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (РАМПА)"
"corrugatedMetalSheet","blocks","Block","KgNone","ЛИСТ МЕТАЛЛИЧЕСКОГО ПРОФНАСТИЛА"
"corrugatedMetalSheetBent1","blocks","Block","New","ГНУТЫЙ ЛИСТ МЕТАЛЛИЧЕСКОГО ПРОФНАСТИЛА 1"
"corrugatedMetalSheetBent2","blocks","Block","New","ГНУТЫЙ ЛИСТ МЕТАЛЛИЧЕСКОГО ПРОФНАСТИЛА 2"
"corrugatedMetalSheetBent3","blocks","Block","New","ГНУТЫЙ ЛИСТ МЕТАЛЛИЧЕСКОГО ПРОФНАСТИЛА 3"
"corrugatedMetalSheetBent4","blocks","Block","New","ГНУТЫЙ ЛИСТ МЕТАЛЛИЧЕСКОГО ПРОФНАСТИЛА 4"
"corrugatedMetalStairs25","blocks","Block","KeyChanged","СТУПЕНЬКИ ИЗ МЕТАЛЛИЧЕСКОГО ПРОФНАСТИЛА"
"corrugatedMetalTubeCenter","blocks","Block","New","Труба из металл. профнастила (3 м/центр)"
"corrugatedMetalTubeCorner","blocks","Block","New","Труба из металл. профнастила (3 м/угол)"
"corrugatedMetalTunnelCenter","blocks","Block","New","Туннель из металл. профнастила (3 м/центр)"
"corrugatedMetalTunnelCorner","blocks","Block","New","Туннель из металл. профнастила (3 м/угол)"
"corrugatedMetalWedge","blocks","Block","New","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (КЛИН)"
"corrugatedMetalWedgeIncline","blocks","Block","New","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (КЛИН/НАКЛОН)"
"corrugatedMetalWedgeTip","blocks","Block","New","МЕТАЛЛИЧЕСКИЙ ПРОФНАСТИЛ (КЛИН/КОНЧИК)"
"couchSofa01","blocks","Block","KeyChanged EnChanged GrChanged","Диван 01"
"crossHelper","blocks","Block","New","КРЕСТ-УКАЗАТЕЛЬ"
"crushedCars","blocks","Block","New","Разбитые машины"
"crushedCarsDesc","blocks","Block","New","Они видели лучшие дни."
"cubeTileBroken01","blocks","Block","New","Дерево (отдельная плитка)"
"curtain_bottom1Sheet3","blocks","Block","KgNone","ШТОРКА (НИЗ 1/ПОЛОТНО 3)"
"curtain_top1Sheet3","blocks","Block","KgNone","ШТОРКА (ВЕРХ 1/ПОЛОТНО 3)"
"decoBenchPress","blocks","Block","New","Скамья для жима лёжа"
"decoMetalSlide","blocks","Block","New","Железная горка"
"decoPicnicTable","blocks","Block","New","Стол для пикника"
"decorationBlockGroupDesc","blocks","Block","New","ДЕКОРАТИВНЫЙ БЛОК ИЗ КРЕАТИВНОГО МЕНЮ."
"decorativeBlockGroupDesc","blocks","Block","New","ПРЕДМЕТ, ИМЕЮЩИЙ В ОСНОВНОМ ДЕКОРАТИВНОЕ ЗНАЧЕНИЕ."
"decoStationaryBike","blocks","Block","New","Велотренажёр"
"decoSwingSet","blocks","Block","New","Качели"
"decoTreadmill","blocks","Block","New","Беговая дорожка"
"decoWeightBar","blocks","Block","New","Штанга"
"deprecatedBlockDesc","blocks","Block","New","Устаревший блок или предмет"
"deskLampLight","blocks","Block","New","Настольная лампа"
"devOnlyGroupDesc","blocks","Block","New","ИСПОЛЬЗУЮТСЯ ТОЛЬКО ДЛЯ РАЗРАБОТКИ И ТЕСТИРОВАНИЯ."
"doorFrameMetal1","blocks","Block","KgNone","ЖЕЛЕЗНАЯ ДВЕРНАЯ РАМА 1"
"doorFrameMetal2","blocks","Block","KgNone","ЖЕЛЕЗНАЯ ДВЕРНАЯ РАМА 2"
"doorFrameMetalBoarded1","blocks","Block","KgNone","ЗАБИТАЯ ЖЕЛЕЗНАЯ ДВЕРНАЯ РАМА 1"
"doorFrameMetalBoarded2","blocks","Block","KgNone","ЗАБИТАЯ ЖЕЛЕЗНАЯ ДВЕРНАЯ РАМА 2"
"doorFrameWhite1","blocks","Block","KgNone","БЕЛАЯ ДВЕРНАЯ РАМА 1"
"doorFrameWhite2","blocks","Block","KgNone","БЕЛАЯ ДВЕРНАЯ РАМА 2"
"doorFrameWhiteBoarded1","blocks","Block","KgNone","ЗАБИТАЯ БЕЛАЯ ДВЕРНАЯ РАМА 1"
"doorFrameWhiteBoarded2","blocks","Block","KgNone","ЗАБИТАЯ БЕЛАЯ ДВЕРНАЯ РАМА 2"
"doorGroupDesc","blocks","Block","New","Нажмите и удерживайте [асtivаtе], чтобы запереть её или установить код. Улучшается и ремонтируется с помощью строительного инструмента, используя клавишу вторичного действия."
"doorTrim2m","blocks","Block","New","Дверь с отделкой (2 м)"
"doorTrimTop","blocks","Block","New","Дверь с отделкой (верх)"
"drawBridgeGroupDesc","blocks","Block","New","ЭТО СТАРОМОДНО, НО, УЧИТЫВАЯ ТО, ЧТО ПРОИСХОДИТ, ВОЗМОЖНО, ВАМ ПРОСТО НЕОБХОДИМО НЕМНОГО СТАРОМОДНОГО."
"driftwood","blocks","Block","KgNone","КОРЯГА"
"driftwood2","blocks","Block","KgNone","КОРЯГА 2"
"ductControlPanel","blocks","Block","KgNone","ВОЗДУХОВОД ПАНЕЛИ УПРАВЛЕНИЯ"
"ductControlPanelCorner","blocks","Block","KgNone","ВОЗДУХОВОД ПАНЕЛИ УПРАВЛЕНИЯ (УГОЛ)"
"ductSoft","blocks","Block","GrChanged","ГИБКИЙ ВОЗДУХОВОД"
"ductSoftCorner","blocks","Block","GrChanged","ГИБКИЙ ВОЗДУХОВОД (УГОЛ)"
"ductSoftCorner2","blocks","Block","GrChanged","ГИБКИЙ ВОЗДУХОВОД (УГОЛ 2)"
"electricalBox01","blocks","Block","KgNone","РАСПРЕДЕЛИТЕЛЬНАЯ КОРОБКА"
"emberPileDeco1","blocks","Block","EnChanged","Тлеющая куча 1 (декор)"
"emberPileDeco2","blocks","Block","EnChanged","Тлеющая куча 2 (декор)"
"emberPileDeco3","blocks","Block","EnChanged","Тлеющая куча 3 (декор)"
"emberPileDeco4","blocks","Block","EnChanged","Тлеющая куча 4 (декор)"
"emberPileLightPOI1","blocks","Block","New","Тлеющая куча 1 (горящая) (СТАЦИОНАР)"
"emberPileLightPOI2","blocks","Block","New","Тлеющая куча 2 (горящая) (СТАЦИОНАР)"
"endTable","blocks","Block","KgNone","СТОЛИК"
"endTableLamp","blocks","Block","KgNone","СТОЛИК С ЛАМПОЙ"
"fakeCabinetDoorTrap1x1Sheet","blocks","Block","New","Ложная дверца шкафа 1x1"
"fakeCabinetDoorTrap1x1SheetMetal","blocks","Block","New","Ложная дверца шкафа 1x1 (металл)"
"fakeCabinetDoorTrap1x2Sheet","blocks","Block","New","Ложная дверца шкафа 1x2"
"fakeCabinetDoorTrap1x2SheetMetal","blocks","Block","New","Ложная дверца шкафа 1x2 (металл)"
"fakeCabinetDoorTrapGroupDesc","blocks","Block","New","Зомби могут видеть через этот блок. Смысл этого блока в том, что спрятанный зомби может увидеть игрока и вырваться из неё."
"faucet02","blocks","Block","KgNone","СМЕСИТЕЛЬ"
"faucet04","blocks","Block","KgNone","СМЕСИТЕЛЬ"
"faucetBrass02","blocks","Block","KgNone","ЛАТУННЫЙ СМЕСИТЕЛЬ"
"faucetBrass04","blocks","Block","KgNone","ЛАТУННЫЙ СМЕСИТЕЛЬ"
"fencesGroupDesc","blocks","Block","KgNone","ЗАБОРЫ И ПЕРИЛА ПОМОГУТ ДЕРЖАТЬ СОСЕДЕЙ ВДАЛИ. ДО ТЕХ ПОР, ПОКА ОНИ НЕ ПРЕВРАТИЛИСЬ В ЗОМБИ. ТЕМ НЕ МЕНЕЕ, ВСЕ ЕЩЁ МОГУТ БЫТЬ ПОЛЕЗНЫ, ЧТОБЫ НЕ ДАТЬ ВАМ УПАСТЬ С ВЫСОТЫ."
"flagPoleWhiteRiver","blocks","Block","New","ФЛАГШТОК «БЕЛАЯ РЕКА»"
"flagstoneArch","blocks","Block","New","ПЛИТНЯК (АРКА 2М)"
"flagstoneArch3m","blocks","Block","New","ПЛИТНЯК (АРКА 3М/УГОЛ)"
"flagstoneArch3m_center","blocks","Block","New","ПЛИТНЯК (АРКА 3М/СЕРЕДИНА)"
"flagstoneArch3m_tip","blocks","Block","New","ПЛИТНЯК (АРКА 3М/ВЕРХ)"
