"Key","Source","Context","Changes","English"
"corrugatedMetalTunnelCorner","blocks","Block","New","Corr. Metal Tunnel 3m Corner"
"corrugatedMetalWedge","blocks","Block","New","Corr. Metal Wedge"
"corrugatedMetalWedgeIncline","blocks","Block","New","Corr. Metal Wedge Incline"
"corrugatedMetalWedgeTip","blocks","Block","New","Corr. Metal Wedge Tip"
"couchSofa01","blocks","Block","KeyChanged EnChanged GrChanged","Sofa 01"
"crossHelper","blocks","Block","New","Cross Helper"
"crushedCars","blocks","Block","New","Crushed Cars"
"crushedCarsDesc","blocks","Block","New","These have seen better days."
"cubeTileBroken01","blocks","Block","New","Wood Block, Broken Tile"
"curtain_bottom1Sheet3","blocks","Block","KgNone","Curtain 1 Bottom"
"curtain_top1Sheet3","blocks","Block","KgNone","Curtain 1 Top"
"decoBenchPress","blocks","Block","New","Bench Press"
"decoMetalSlide","blocks","Block","New","Metal Slide"
"decoPicnicTable","blocks","Block","New","Picnic Table"
"decorationBlockGroupDesc","blocks","Block","New","A decorative block from the creative menu."
"decorativeBlockGroupDesc","blocks","Block","New","An item of mostly decorative value."
"decoStationaryBike","blocks","Block","New","Stationary Bike"
"decoSwingSet","blocks","Block","New","Swing Set"
"decoTreadmill","blocks","Block","New","Treadmill"
"decoWeightBar","blocks","Block","New","Weight Bar"
"deprecatedBlockDesc","blocks","Block","New","Deprecated block or item"
"deskLampLight","blocks","Block","New","Desk Lamp"
"devOnlyGroupDesc","blocks","Block","New","Only use for development and testing."
"doorFrameMetal1","blocks","Block","KgNone","Door Frame Metal 1"
"doorFrameMetal2","blocks","Block","KgNone","Door Frame Metal 2"
"doorFrameMetalBoarded1","blocks","Block","KgNone","Door Frame Metal 1 Boarded"
"doorFrameMetalBoarded2","blocks","Block","KgNone","Door Frame Metal 2 Boarded"
"doorFrameWhite1","blocks","Block","KgNone","Door Frame White 1"
"doorFrameWhite2","blocks","Block","KgNone","Door Frame White 2"
"doorFrameWhiteBoarded1","blocks","Block","KgNone","Door Frame White 1 Boarded"
"doorFrameWhiteBoarded2","blocks","Block","KgNone","Door Frame White 2 Boarded"
"doorGroupDesc","blocks","Block","New","Press & hold [activate] to lock it or set a combination. Upgrade & repair with a construction tool using the secondary action."
"doorTrim2m","blocks","Block","New","Door Trim 2m"
"doorTrimTop","blocks","Block","New","Door Trim Top"
"drawBridgeGroupDesc","blocks","Block","New","It's old-fashioned but with everything that's happening you might just need a little old-fashioned."
"driftwood","blocks","Block","KgNone","Driftwood"
"driftwood2","blocks","Block","KgNone","Driftwood 2"
"ductControlPanel","blocks","Block","KgNone","Duct Control Panel"
"ductControlPanelCorner","blocks","Block","KgNone","Duct Control Panel Corner"
"ductSoft","blocks","Block","GrChanged","Duct Soft"
"ductSoftCorner","blocks","Block","GrChanged","Duct Soft Corner"
"ductSoftCorner2","blocks","Block","GrChanged","Duct Soft Corner 2"
"electricalBox01","blocks","Block","KgNone","Electrical Box 01"
"emberPileDeco1","blocks","Block","EnChanged","Ember Pile 1 Deco"
"emberPileDeco2","blocks","Block","EnChanged","Ember Pile 2 Deco"
"emberPileDeco3","blocks","Block","EnChanged","Ember Pile 3 Deco"
"emberPileDeco4","blocks","Block","EnChanged","Ember Pile 4 Deco"
"emberPileLightPOI1","blocks","Block","New","Ember Pile 1 Light (POI)"
"emberPileLightPOI2","blocks","Block","New","Ember Pile 2 Light (POI)"
"endTable","blocks","Block","KgNone","End Table"
"endTableLamp","blocks","Block","KgNone","End Table Lamp"
"fakeCabinetDoorTrap1x1Sheet","blocks","Block","New","Fake Cabinet Door 1x1"
"fakeCabinetDoorTrap1x1SheetMetal","blocks","Block","New","Fake Cabinet Door 1x1 Metal"
"fakeCabinetDoorTrap1x2Sheet","blocks","Block","New","Fake Cabinet Door 1x2"
"fakeCabinetDoorTrap1x2SheetMetal","blocks","Block","New","Fake Cabinet Door 1x2 Metal"
"fakeCabinetDoorTrapGroupDesc","blocks","Block","New","Zombies can see through this block. The intended use is that a hidden zombie can see the player and bust out of a closet."
"faucet02","blocks","Block","KgNone","Household Faucet"
"faucet04","blocks","Block","KgNone","Household Faucet"
"faucetBrass02","blocks","Block","KgNone","Brass Faucet"
"faucetBrass04","blocks","Block","KgNone","Brass Faucet"
"fencesGroupDesc","blocks","Block","KgNone","Fences and railings can keep the neighbors out. Unless they have turned into zombies. Still useful for not falling from high places."
"flagPoleWhiteRiver","blocks","Block","New","White River Flagpole"
"flagstoneArch","blocks","Block","New","Flagstone Arch 2m"
"flagstoneArch3m","blocks","Block","New","Flagstone Arch 3m Corner"
"flagstoneArch3m_center","blocks","Block","New","Flagstone Arch 3m Middle"
"flagstoneArch3m_tip","blocks","Block","New","Flagstone Arch 3m Tip"
"flagstoneArrowSlitHalf","blocks","Block","New","Flagstone Arrow Slit"
"flagstoneBlock","blocks","Block","KgNone","Flagstone Block"
"flagstoneCNRFull","blocks","Block","New","flagstone Corner Full"
"flagstoneCNRInside","blocks","Block","New","Flagstone Inside Corner"
"flagstoneCNRRamp","blocks","Block","New","Flagstone Ramp Corner"
"flagstoneCNRRampFiller","blocks","Block","New","Flagstone Ramp Corner Filler"
"flagstoneCTRpole","blocks","Block","New","flagstone Pole Centered"
"flagstoneGable","blocks","Block","KgNone","Flagstone Gable"
"flagstoneGableInvertedHalf","blocks","Block","New","Flagstone Gable Inverted Half"
"flagstoneGableInvertedQuarter","blocks","Block","New","Flagstone Gable Inverted Quarter"
"flagstoneGableInvertedSteep","blocks","Block","New","Flagstone Gable Inverted Steep"
"flagstoneGableQuarter","blocks","Block","New","Flagstone Gable Quarter"
"flagstoneGroupDesc","blocks","Block","EnChanged","Flagstone is easy to craft early on. Upgrade & repair with cobblestone rocks. Upgrade more with concrete mix & others."
"flagstoneHalf","blocks","Block","New","flagstone 1/2 Block"
"flagstonePillar100","blocks","Block","New","Flagstone Pillar 100"
"flagstonePillar50","blocks","Block","New","Flagstone Pillar 50"
"flagstonePlate","blocks","Block","New","flagstone Plate"
"flagstonePlateOffset","blocks","Block","New","Flagstone Plate Offset"
"flagstonePole","blocks","Block","New","Flagstone Pole"
"flagstonePyramid","blocks","Block","New","Flagstone Pyramid"
"flagstoneQuarterCNR","blocks","Block","New","Flagstone 1/4 Corner"
"flagstoneQuarterCNR3Way","blocks","Block","New","Flagstone 1/4 Corner 3Way"
"flagstoneQuarterSCtr","blocks","Block","New","Flagstone 1/4 SCtr"
"flagstoneQuarterTeeSCtr","blocks","Block","New","Flagstone 1/4 T SCtr"
"flagstoneRamp","blocks","Block","EnChanged","Flagstone Ramp"
"flagstoneStairs25","blocks","Block","KgNone","Flagstone Stairs"
"flagstoneStairs25CornerCNR","blocks","Block","New","Flagstone Stairs Corner"
"flagstoneStairs50","blocks","Block","New","flagstone Stairs 50"
"flagstoneWedge","blocks","Block","New","flagstone Wedge"
"flagstoneWedgeCNRInsideBottom","blocks","Block","New","Flagstone Wedge Inside Corner Bottom"
"flagstoneWedgeCNRInsideSteepBase","blocks","Block","New","Flagstone Wedge Steep Inside Corner Base"
"flagstoneWedgeCNRInsideSteepTop","blocks","Block","New","Flagstone Wedge Steep Inside Corner Top"
"flagstoneWedgeCNRInsideTop","blocks","Block","New","Flagstone Wedge Inside Corner Top"
"flagstoneWedgeCNRSteepBase","blocks","Block","New","Flagstone Wedge Steep Corner Base"
"flagstoneWedgeCNRSteepTop","blocks","Block","New","Flagstone Wedge Steep Corner Top"
"flagstoneWedgeIncline","blocks","Block","New","Flagstone Wedge Incline"
"flagstoneWedgeStairs","blocks","Block","New","Flagstone Wedge Stairs"
"flagstoneWedgeTip","blocks","Block","New","Flagstone Wedge Tip"
"flagstoneWedgeTipCNRFullBottom","blocks","Block","New","Flagstone Wedge Full Corner Bottom"
"flagstoneWedgeTipCNRFullTop","blocks","Block","New","Flagstone Wedge Full Corner Top"
"flagstoneWedgeTipStairs","blocks","Block","New","Flagstone Wedge Tip Stairs"
"flameTrap","blocks","Block","New","Flame Trap"
"flashlightDecor","blocks","Block","New","Flashlight (POI)"
"forestFlower","blocks","Block","New","Forest Flower"
"fountain","blocks","Block","KgNone","Fountain"
"furnaceDrawer","blocks","Block","New","Furnace Door (No Loot)"
"furnitureGroupDesc","blocks","Block","KgNone","Furniture can make your place look pretty but it usually has little defensive value."
"fusebox","blocks","Block","KgNone","Fusebox"
"garageDoorMetal_v1","blocks","Block","KgNone","Garage Door Metal"
"garageDoorMetal_v2","blocks","Block","KgNone","Garage Door Metal v2"
"garageDoorMetal_v3","blocks","Block","KgNone","Garage Door Metal v3"
"garageDoorMetalGroupDesc","blocks","Block","New","A wide Garage Door that can be locked"
"garbage_decor1","blocks","Block","KgNone","Garbage decor1"
"garbage_decor2","blocks","Block","KgNone","Garbage decor2"
"garbage_decor3","blocks","Block","KgNone","Garbage decor3"
"genericBlockDesc","blocks","Block","KgNone","A world decoration block"
"glassBulletproofBlock","blocks","Block","New","Bulletproof Glass Block"
"glassBulletproofCTRPlate","blocks","Block","New","Bulletproof Glass Plate Centered"
"glassBulletproofPlate","blocks","Block","New","Bulletproof Glass Plate"
"glassBulletproofPlateCurved","blocks","Block","New","Bulletproof Glass Curved Plate"
"glassBulletproofRamp","blocks","Block","New","Bulletproof Glass Ramp"
"glassBusinessBlock","blocks","Block","KgNone","Business Glass Block"
"glassBusinessCTRSheet","blocks","Block","KgNone","Business Glass Centered"
"glassBusinessPlate","blocks","Block","New","Business Glass Plate"
"glassBusinessPlateCurved","blocks","Block","New","Business Glass Curved Plate"
"glassBusinessSheet","blocks","Block","KgNone","Business Glass Pane"
"glassCTRSheet","blocks","Block","KgNone","Glass Pane"
"glassGroupDesc","blocks","Block","KgNone","Glass is a wonderful invention that lets light in while keeping the cold wind out."
"glassIndustrial02Broken01CTRPlate","blocks","Block","GrChanged","Glass Industrial 2 Broken 1 Ctr Plate"
"glassIndustrial02Broken01Plate","blocks","Block","New","Glass Industrial 2 Broken 1 Plate"
"glassIndustrial02Broken02CTRPlate","blocks","Block","GrChanged","Glass Industrial 2 Broken 2 Ctr Plate"
"glassIndustrial02Broken02Plate","blocks","Block","New","Glass Industrial 2 Broken 2 Plate"
"glassIndustrial02CTRPlate","blocks","Block","KgNone","Glass Industrial 2 Ctr Plate"
"glassIndustrial02Plate","blocks","Block","New","Glass Industrial 2 Plate"
"glassIndustrialCTRPlate","blocks","Block","KgNone","Glass Industrial 1 Ctr Plate"
"glassIndustrialPlate","blocks","Block","New","Glass Industrial 1 Plate"
"glassOpaqueBulletproofCTRPlate","blocks","Block","New","Bulletproof Glass Opaque Plate Centered"
"glassOpaqueBulletproofPlate","blocks","Block","New","Bulletproof Glass Opaque Plate"
"glassShowerBlock","blocks","Block","KgNone","Shower Glass Block"
"glassShowerRamp","blocks","Block","New","Shower Glass Ramp"
"goreBlockAnimal","blocks","Block","New","Decaying Animal Corpse"
"goreBlockHumanBones","blocks","Block","New","Decaying Human Bones"
"goreBlockHumanCorpse","blocks","Block","New","Decaying Human Corpse"
"gravelWedge","blocks","Block","KgNone","Gravel Wedge"
"graveStone01","blocks","Block","KgNone","Grave Stone 01"
"graveStone02","blocks","Block","KgNone","Grave Stone 02"
"graveStone03","blocks","Block","KgNone","Grave Stone 03"
"graveStone04","blocks","Block","KgNone","Grave Stone 04"
"graveStone05","blocks","Block","KgNone","Grave Stone 05"
"graveStone06","blocks","Block","KgNone","Grave Stone 06"
"graveStone07","blocks","Block","KgNone","Grave Stone 07"
"graveStone08","blocks","Block","KgNone","Grave Stone 08"
"greenDrawer","blocks","Block","New","Drawer (No Loot)"
"gurneyBed","blocks","Block","New","Gurney"
"hangingMoss","blocks","Block","KgNone","Hanging Moss"
"hayBaleBlock","blocks","Block","KgNone","Hay Bale"
"hayBaleBlockDesc","blocks","Block","KgNone","Hay bales greatly reduce fall damage."
"heatVent","blocks","Block","New","Heat Vent"
"heatVentIndustrial","blocks","Block","New","Heat Vent Industrial"
"hiddenSafePaintingBen","blocks","Block","New","Painting: Ben (Hidden Safe)"
"hiddenSafePaintingDerek","blocks","Block","New","Painting: Derek (Hidden Safe)"
"hiddenSafePaintingDuke","blocks","Block","New","Painting: Duke (Hidden Safe)"
"hiddenSafePaintingGroupDesc","blocks","Block","New","When destroyed, will randomly spawn (25%) Wall Safes and (75%) an air block. Do not leave an empty space behind it."
"hiddenSafePaintingKen","blocks","Block","New","Painting: Ken (Hidden Safe)"
"hiddenSafePaintingLorien","blocks","Block","New","Painting: Lorien (Hidden Safe)"
"hiddenSafePaintingNoah","blocks","Block","New","Painting: Noah (Hidden Safe)"
"hospitalBed","blocks","Block","New","Hospital Bed"
"houseFrontDoor1_v1","blocks","Block","KgNone","House Front Door 1"
"houseFrontDoor1_v2","blocks","Block","KgNone","House Front Door 1 v2"
"houseFrontDoor1_v3","blocks","Block","KgNone","House Front Door 1 v3"
"houseFrontDoor2_v1","blocks","Block","KgNone","House Front Door 2"
"houseFrontDoor2_v2","blocks","Block","KgNone","House Front Door 2 v2"
"houseFrontDoor2_v3","blocks","Block","KgNone","House Front Door 2 v3"
"hubcapNoMine","blocks","Block","New","Hubcap (No Mine)"
"hubcapNoMineDesc","blocks","Block","New","Some car lost a hubcap here."
"iBeam","blocks","Block","New","I-Beam"
"iBeam5wayCentered","blocks","Block","New","I-Beam Centered 5-way"
"iBeam6wayCentered","blocks","Block","New","I-Beam Centered 6-way"
"iBeamBent","blocks","Block","New","I-Beam  Bent"
"iBeamCentered","blocks","Block","New","I-Beam Centered"
"iBeamCenteredFoundation","blocks","Block","New","I-Beam Centered Foundation"
"iBeamCorner","blocks","Block","New","I-Beam  Corner"
"iBeamCornerCentered","blocks","Block","New","I-Beam Centered Corner"
"iBeamFoundation","blocks","Block","New","I-Beam  Foundation"
"iBeamSmall","blocks","Block","New","I-Beam  Small"
"iBeamSupport","blocks","Block","New","I-Beam  Support"
"iBeamTCentered","blocks","Block","New","I-Beam Centered T"
"imposterRaycastBlockerHelper","blocks","Block","New","= Imposter Filler = Helper"
"industrialLight01","blocks","Block","EnChanged","Industrial Light (POI)"
"industrialLight02","blocks","Block","New","xIndustrial Light (POI)"
"industrialLight02Red","blocks","Block","New","xIndustrial Light (POI)"
"woodBars","blocks","Block","New","Wood Bars"
"woodBarsCentered","blocks","Block","New","Wood Bars Centered"
"woodBarsDesc","blocks","Block","New","You can see and shoot through wood bars and they offer some protection.\nCan be upgraded to iron bars."
"ironBars","blocks","Block","KgNone","Iron Bars"
"ironBarsCentered","blocks","Block","New","Iron Bars Centered"
"ironBarsDesc","blocks","Block","GrChanged","You can see and shoot through iron bars and they offer decent protection."
"ironDoor1_v1","blocks","Block","EnChanged","Iron Door"
"ironDoor1_v1Desc","blocks","Block","KgNone","Press & hold [activate] to lock it or set a combination. Upgrade & repair with forged iron and a construction tool using the secondary action."
"ironDoor1_v2","blocks","Block","KgNone","Iron Door v2"
"ironDoor1_v3","blocks","Block","KgNone","Iron Door v3"
"jailDoor","blocks","Block","New","Jail Door"
"jailBarsDesc","blocks","Block","New","Where do you think you're going?"
"jailBars","blocks","Block","New","Jail Bars"
"jailDoorStatic","blocks","Block","New","Jail Door, static"
"jailDoorStaticCentered","blocks","Block","New","Jail Door, static, centered"
"keystoneBlock","blocks","Block","KgNone","Land Claim Block"
"keystoneBlockDesc","blocks","Block","EnChanged","A placed land claim block will protect an area from other players in PVP and prevent zombie respawns. The placement box shows the size of the area. Only the last placed one will be active."
"ladderMetal","blocks","Block","EnChanged","Iron Ladder"
"ladderMetalDesc","blocks","Block","KgNone","A metal ladder piece. Face a wall and place the ladder by using the secondary action."
"ladderSteel","blocks","Block","New","Steel Ladder"
"ladderWood","blocks","Block","KgNone","Wooden Ladder"
"ladderWoodDesc","blocks","Block","KgNone","A wooden ladder piece. Face a wall and place the ladder by using the secondary action."
"lanternDecorLight","blocks","Block","New","Lantern (POI)"
"leatherChairCouchSofa2","blocks","Block","KeyChanged EnChanged GrChanged","Leather Sofa Chair 02"
"leatherCouchSofa2","blocks","Block","KeyChanged EnChanged GrChanged","Leather Sofa 02"
